Point,Trees,Shrubs,Peren_FG,bare_groun,Annual_FG,ppt,vpdmin,vpdmax,tmin,tmean,tmax,tdmean,slope,dem,aspect,Runoff,Frosting_R,Flooding_F,BD_depth,AWS_50cm,AWS_25cm,AWS_150cm,AWS_100cm,Min_WTD
967,2,2,71,6,16,812.364,8.5875,164.961,70.6974,147.766,224.842,68.7629,2.37,367.637,15.9516,5,2,1,0,7.35,4.28,20.15,13.46,36
968,13,6,61,2,11,802.058,9.3975,165.139,72.5303,149.084,225.644,69.5477,2.0568,354.393,184.829,5,3,1,0,7.42,4.38,19.65,13.37,36
969,54,11,42,5,15,859.312,11.4897,165.534,78.3569,153.483,228.616,72.893,2.9305,300.917,37.4318,4,2,1,0,7.42,4.38,19.65,13.37,36
970,3,2,68,11,14,778.189,9.1102,149.603,46.3268,124.629,202.938,50.5142,1.69,538.744,249.725,1,3,3,0,9.8184,5.4581,26.7576,18.528,35.8504
971,5,4,65,8,13,878.157,10.2611,159.25,71.7914,145.972,220.165,67.8362,2.1807,371.927,307.442,3,3,2,0,9.9176,4.9376,28.8031,19.4532,35.6758
972,21,4,47,9,18,721.054,9.2941,161.379,45.2577,126.219,207.186,48.796,1.7278,525.368,180.397,0,3,1,0,10.285,5.4006,29.8981,19.8201,35.6748
973,2,0,76,0,12,661.421,11.2305,165.625,60.51,138.663,216.823,56.4352,0.2081,506.994,298.575,1,2,4,0,5.0582,3.9263,8.3027,6.8027,35.4658
974,15,4,55,2,12,839.44,12.067,161.799,71.0244,145.314,219.61,64.3934,3.5642,413.786,244.088,3,2,2,0,9.9772,5.0914,28.6666,19.3989,34.0692
975,7,3,67,4,10,721.318,11.1471,174.202,70.7861,149.528,228.278,65.9366,2.8481,412.081,258.88,4,2,1,0,6.7996,3.8815,19.7755,12.7493,33.9981
976,12,7,52,14,24,889.876,11.741,144.058,55.7157,128.506,201.301,56.6323,0.5259,333.852,104.31,3,3,3,0,8.9258,4.6596,27.9164,18.4211,32.8553
977,16,6,58,8,25,1109.06,7.9562,157.775,69.2673,143.916,218.573,67.0477,1.9459,329.995,195.791,2,2,1,0,8.5366,4.3918,24.6178,16.4549,32.6969
978,39,9,40,3,14,732.089,12.1759,161.042,57.7574,135.404,213.057,52.8396,0.3525,500.343,128.862,2,1,2,0,5.6458,3.2388,13.8041,9.7918,31.1802
979,8,1,64,1,9,679.167,10.9809,165.5,60.7685,138.885,217.011,56.9901,0.2382,508.025,106.781,3,1,5,0,8.6,4.25,24.23,19.34,31
980,3,5,63,2,11,975.755,11.4966,154.249,61.6547,135.447,209.243,58.1628,0,402.496,-1,5,2,4,0,7.34,3.68,21.05,14.5,31
981,52,11,36,1,15,1077.13,12.2447,151.708,72.8871,142.93,212.982,66.7227,0.4364,332.321,283.61,3,3,5,0,7.93,4.86,14.67,11.83,31
982,32,10,43,0,14,1085.64,12.3564,151.271,73.0078,142.78,212.561,66.6974,0,335.398,-1,3,3,5,0,7.93,4.86,14.67,11.83,31
983,31,9,57,1,22,1080.04,14.4855,152.854,75.417,143.727,212.045,64.0061,0.0003,356.76,28.3897,3,2,5,0,6.67,4.77,10.02,8.37,31
984,40,8,47,4,10,1007.35,11.4603,154.441,61.126,135.1,209.081,57.722,0,397.924,-1,3,2,5,0,6.67,4.77,10.02,8.37,31
985,38,10,49,0,17,1062.23,11.376,154.108,70.8082,142.789,214.776,66.086,0.0688,330.222,227.108,3,2,5,0,6.34,5.3,9.22,7.78,31
986,3,1,74,4,14,1076.14,11.7313,152.984,71.4578,142.647,213.845,66.1938,0,333.264,-1,3,2,5,0,6.34,5.3,9.22,7.78,31
987,8,2,60,10,9,669.902,10.8888,163.21,59.9581,137.688,215.425,56.6904,0.4408,501.693,305.481,1,2,4,0,4.5,3.75,7.5,6,31
988,17,3,47,8,16,666.609,10.9129,163.377,60.0532,137.79,215.533,56.7205,0.0999,501.071,245.393,1,2,4,0,4.5,3.75,7.5,6,31
989,1,2,62,7,25,664.823,11.1624,165.614,60.6379,138.76,216.888,56.6121,0.0828,507.607,91.8595,1,2,4,0,4.5,3.75,7.5,6,31
990,1,4,66,10,13,841.308,10.9279,164.251,76.6276,151.783,226.945,71.7496,2.2272,307.495,162.035,5,2,1,0,7.5629,4.0686,22.264,14.5771,30.9642
991,4,6,61,8,16,1044.26,10.8054,156.041,66.5588,140.022,213.495,63.4105,0.0324,368.892,234.781,1,3,1,0,11.45,5.75,24.99,18.49,30
992,18,5,47,8,20,1049.86,9.4946,155.571,66.1702,140.585,215.008,64.8377,0.2367,350.555,116.58,1,3,1,0,11.45,5.75,24.99,18.49,30
993,4,8,67,12,23,1068.81,11.694,156.685,67.1199,140.069,213.026,62.6834,0,372.006,-1,1,3,1,0,11.45,5.75,24.99,18.49,30
994,10,6,50,21,27,570.458,13.3855,170.896,65.8585,143.061,220.27,56.111,0.2135,532.264,265.722,1,3,1,0,11.21,5.73,27.58,18.01,30
995,3,2,66,9,6,610.669,14.8593,175.973,68.2469,145.461,222.683,55.113,0.1859,536.529,225.625,1,3,1,0,11.21,5.73,27.58,18.01,30
996,5,4,64,13,7,668.14,14.2626,176.798,66.8554,145.272,223.697,54.9542,0.0515,537.988,61.504,1,3,1,0,11.21,5.73,27.58,18.01,30
997,1,3,69,12,13,761.714,12.1809,171.088,71.4913,148.311,225.135,65.4842,0.5349,396.702,164.493,1,2,3,0,8.58,4.9,25.21,16.31,30
998,4,4,68,6,15,706.472,10.8801,160.971,70.7601,145.897,221.043,66.3292,0.6656,451.53,72.3842,3,3,1,0,9.37,5.72,25.68,16.12,30
999,5,4,70,8,13,1073.16,9.5511,160.333,70.5487,145.329,220.119,67.0533,0.2037,341.531,328.858,1,3,1,0,9.37,5.75,24.48,16.03,30
1000,3,3,62,12,22,824.788,13.3364,166.45,71.0006,145.943,220.894,64.2334,1.1149,378.307,175.682,1,3,1,0,9.37,5.75,24.48,16.03,30
1001,7,6,62,16,23,895.48,9.942,155.613,64.6333,139.713,214.797,62.982,0.7758,440.355,124.391,4,3,1,0,9.3,5.75,25.49,15.85,30
1002,0,5,68,14,21,834.651,11.9952,165.135,71.8401,146.62,221.408,65.0676,0.2684,420.235,54.6715,4,3,1,0,9.3,5.75,25.49,15.85,30
1003,0,2,69,11,21,795.161,9.9299,156.746,45.7211,125.283,204.852,48.3648,0.0452,501.578,139.573,1,2,3,0,6.2,4.7,12.2,9.2,30
1004,19,8,45,6,18,756.398,9.7903,159.778,45.6395,125.706,205.777,48.4951,0.4115,500.208,71.7639,1,2,3,0,6.2,4.7,12.2,9.2,30
1005,9,2,64,5,16,784.921,9.8947,157.912,45.664,125.504,205.351,48.3657,0.2388,501.238,55.7223,1,2,3,0,6.2,4.7,12.2,9.2,30
1006,5,5,63,7,10,798.744,8.9243,158.347,69.3999,145.472,221.554,67.5144,2.9193,432.336,63.3155,4,2,1,0,7.3998,4.2513,20.284,13.6591,29.1064
1007,5,1,71,1,18,810.297,14.8386,172.227,71.9569,147.568,223.189,63.6925,4.3817,399.937,173.389,5,2,1,0,7.3175,4.1848,20.0363,13.518,27.6435
1008,6,7,54,14,26,796.613,8.9795,165.977,69.9845,147.654,225.329,68.0316,2.146,380.844,223.233,4,2,1,0,7.839,4.436,21.8497,14.6219,27.6177
1009,6,3,75,1,10,898.537,10.8325,156.016,63.0434,137.769,212.503,60.2426,2.9907,457.808,310.52,4,2,1,0,7.3843,4.2001,20.6586,13.8629,27.1371
1010,11,2,56,6,13,826.289,10.1912,169.07,74.7136,151.581,228.457,70.4983,3.4405,337.056,196.148,4,3,1,0,7.6676,3.8113,22.8313,14.9296,26.6331
1011,3,2,70,4,10,794.656,8.9033,165.825,69.6959,147.441,225.193,67.9016,3.4908,396.641,287.822,4,2,1,0,7.5866,4.2993,20.9973,14.1175,26.0961
1012,10,5,58,11,15,947.605,8.3388,148.683,47.1805,124.145,201.115,53.3225,0.4646,415.959,220.188,3,3,4,0,10.5969,5.3077,31.6808,21.1581,26.0672
1013,10,7,58,14,26,1044.96,12.9811,153.834,78.2089,146.845,215.489,68.0543,3.2783,345.567,126.765,3,3,2,0,9.3385,4.6367,26.7263,18.0831,25.4164
1014,18,3,59,7,12,1021.3,13.4243,155.993,57.923,132.654,207.392,50.3925,0.4292,462.21,209.917,1,2,4,0,11.4778,5.75,32.5212,22.1137,25.3222
1015,14,9,53,14,21,1084.28,11.7819,157.923,65.3929,138.983,212.585,61.6055,0.5836,380.036,204.099,1,3,1,0,10.28,5.75,22.59,16.44,25
1016,20,11,51,10,18,1082.72,11.8297,157.425,66.5445,139.763,212.992,62.2872,0.2509,372.484,190.744,1,3,1,0,10.28,5.75,22.59,16.44,25
1017,8,9,60,7,21,1031.6,10.3216,156.098,65.8071,139.775,213.752,63.5634,1.4123,366.535,177.37,1,3,1,0,10.28,5.75,22.59,16.44,25
1018,15,11,57,11,16,1079.07,12.3451,155.489,67.1096,139.108,211.113,60.9839,0.4649,388.964,126.302,1,3,1,0,10.28,5.75,22.59,16.44,25
1019,9,7,58,14,20,1071.89,12.043,156.156,64.3905,137.441,210.501,59.2688,0.3303,399.808,85.5486,1,3,1,0,10.28,5.75,22.59,16.44,25
1020,17,8,51,11,21,1079.9,11.764,158.63,65.1117,139.017,212.933,61.548,0.2735,378.443,38.7078,1,3,1,0,10.28,5.75,22.59,16.44,25
1021,15,5,54,9,25,980.148,10.7252,159.195,64.4221,139.551,214.688,62.3097,0.2503,368.402,17.2978,1,3,1,0,10.28,5.75,22.59,16.44,25
1022,6,6,72,3,19,946.773,8.6876,156.701,62.6572,138.572,214.495,63.6559,0,359.803,-1,1,3,1,0,10.28,5.75,22.59,16.44,25
1023,5,1,63,5,9,774.058,9.1111,150.084,46.3037,124.732,203.167,50.4769,1.7887,543.283,66.3694,0,3,3,0,9.8978,5.4094,27.6946,18.8506,24.0738
1024,12,6,56,8,22,943.171,11.7496,159.667,75.5904,148.344,221.103,69.5063,1.4717,396.188,295.555,4,3,1,0,8.9754,4.8485,23.7633,16.3523,23.5053
1025,9,3,61,1,20,1089.99,9.2699,144.299,56.9631,129.587,202.215,58.6933,0.5441,391.78,195.75,4,3,4,0,11,5.5,31.47,21.97,23
1026,19,7,50,6,23,1071.43,8.3865,143.24,56.2442,128.497,200.76,59.367,2.2054,372.435,141.885,4,3,4,0,11,5.5,31.47,21.97,23
1027,6,6,56,14,29,1030.97,7.9544,146.109,54.0765,127.927,201.785,58.5606,1.241,350.954,58.4051,4,3,4,0,11,5.5,31.47,21.97,23
1028,4,3,72,8,21,1059.78,8.9322,144.889,55.8815,129.064,202.252,58.5004,0.9733,399.385,231.416,3,3,4,0,11,5.5,31.0421,21.5421,23
1029,7,3,67,7,15,1085.54,9.4289,144.439,56.6144,129.392,202.177,58.1224,3.4846,392.35,310.218,3,3,4,0,11,5.5,30.79,21.29,23
1030,11,3,56,5,17,1074.02,8.9974,144.349,56.3262,129.145,201.97,58.7389,0.6138,390.417,259.346,3,3,4,0,11,5.5,30.79,21.29,23
1031,8,10,58,12,22,1030.5,8.5835,147.811,52.4678,127.517,202.574,56.5298,0.104,387.252,138.414,3,3,4,0,11,5.5,30.79,21.29,23
1032,7,3,61,2,16,1071.71,9.0824,144.567,56.3508,129.258,202.171,58.6258,0.739,399.1,125.152,3,3,4,0,11,5.5,30.79,21.29,23
1033,18,4,58,7,19,1074.39,11.6453,158.817,60.6555,135.463,210.275,59.1718,0.6865,312.953,113.945,3,3,4,0,11,5.5,30.79,21.29,23
1034,6,5,55,14,28,1081.37,10.6099,143.052,62.2037,132.409,202.62,60.7153,0.218,381.757,86.7138,3,3,4,0,11,5.5,30.79,21.29,23
1035,10,6,52,14,20,1031.01,7.7192,155.203,53.774,130.539,207.307,59.1,0.2802,322.192,67.2349,3,3,4,0,11,5.5,30.79,21.29,23
1036,3,8,58,20,30,1097.33,9.3181,144.458,57.6343,130.016,202.403,59.1127,1.0402,386.203,44.6888,3,3,4,0,11,5.5,30.79,21.29,23
1037,14,2,72,2,24,827.918,9.3728,161.888,70.3995,146.908,223.425,67.6896,2.7095,435.331,274.662,3,3,4,0,10.94,5.62,31.19,21.2,23
1038,25,6,52,1,15,834.03,9.1577,161.416,70.5567,146.969,223.388,68.0408,7.4108,431.197,76.0087,3,3,4,0,10.94,5.62,31.19,21.2,23
1039,18,9,59,6,18,976.408,10.1985,163.027,75.7843,150.157,224.536,70.7239,0.507,305.569,235.876,-1,3,4,0,10.79,5.5,31.25,21.03,23
1040,15,5,55,5,23,903.032,9.0483,162.861,72.3782,148.056,223.74,69.3115,2.1844,357.05,206.018,-1,3,4,0,10.79,5.5,31.25,21.03,23
1041,28,11,48,6,21,996.722,10.2298,162.2,75.244,148.993,222.75,69.2685,1.9608,304.099,158.929,-1,3,4,0,10.79,5.5,31.25,21.03,23
1042,48,12,40,4,17,803.388,10.0116,164.173,74.1386,149.928,225.726,70.3388,2.724,327.038,325.762,3,3,4,0,10.79,5.5,31.25,21.03,23
1043,24,9,50,0,13,989.063,11.421,157.799,75.7482,147.85,219.958,69.7844,2.2087,395.571,343.698,5,3,5,0,10.83,5.45,30.99,20.99,23
1044,38,9,47,1,18,1086.64,14.5734,155.05,78.9552,148.636,218.322,69.6048,2.9003,379.62,317.513,5,3,5,0,10.83,5.45,30.99,20.99,23
1045,20,11,60,8,22,897.549,13.5551,155.657,77.6507,146.491,215.339,65.7845,0.5592,315.697,222.099,5,3,5,0,10.83,5.45,30.99,20.99,23
1046,7,3,67,2,12,915.044,8.0432,145.19,46.6076,123.38,200.155,53.6077,2.1359,431.811,118.772,3,3,4,0,11,5.5,30.33,20.83,23
1047,17,2,49,9,18,699.468,11.8151,164.685,60.3718,138.181,215.998,55.5915,0.7614,513.351,178.381,3,3,4,0,10.94,5.5,29.94,20.44,23
1048,12,3,61,9,16,669.422,11.5924,167.812,57.1152,136.838,216.57,52.4839,0.1737,535.477,48.302,3,3,4,0,10.94,5.5,29.94,20.44,23
1049,37,6,48,1,16,1009.94,8.7826,157.227,65.2884,140.72,216.16,64.7193,0.2647,334.787,201.428,3,3,4,0,10.41,5.47,29.57,20.01,23
1050,3,4,69,5,21,934.142,8.0617,156.595,62.4562,138.718,214.986,64.0373,0,341.515,-1,3,3,4,0,10.41,5.47,29.57,20.01,23
1051,15,7,54,10,25,1043.27,13.0867,146.506,74.9914,142.201,209.416,67.227,0.2785,341.878,237.293,4,3,4,0,10.69,5.49,29.25,20.01,23
1052,7,4,53,12,23,1045,10.1972,141.8,70.4598,138.411,206.364,66.8265,0.8443,366.075,114.853,4,3,4,0,10.69,5.49,29.25,20.01,23
1053,9,9,56,12,29,994.779,11.3654,145.471,67.668,136.933,206.203,63.0849,0.5128,366.792,62.8083,4,3,4,0,10.69,5.49,29.25,20.01,23
1054,27,9,42,1,12,787.189,11.6672,163.516,72.8305,147.268,221.714,66.7473,0.5229,403.798,169,3,3,4,0,10.26,5.42,29.26,19.76,23
1055,17,7,55,11,25,1064.72,9.6166,146.64,56.6112,129.922,203.24,57.9663,0.6555,382.625,73.6346,4,3,4,0,9.5,4.75,24.66,19,23
1056,9,7,60,10,19,781.343,12.2742,171.182,71.5885,148.39,225.196,65.401,0.1022,402.431,154.001,4,3,4,0,11.5,5.75,23.61,17.61,23
1057,0,4,68,8,22,897.22,10.9641,165.777,76.4116,152.186,227.967,71.5142,1.7673,301.174,319.088,1,3,4,0,11,5.5,24.09,17.59,23
1058,1,8,68,13,24,923.877,11.6479,167.932,78.585,154.818,231.057,73.3943,0.0341,265.297,300.798,1,3,4,0,11,5.5,24.09,17.59,23
1059,1,5,65,7,25,852.051,11.7197,165.75,79.2292,154.242,229.261,73.5466,0.6432,282.14,28.3208,1,3,4,0,11,5.5,24.09,17.59,23
1060,4,3,64,10,11,802.11,10.8987,146.364,46.9904,123.679,200.374,47.424,0.7224,505.459,332.816,1,2,3,0,8.25,4.25,24.25,16.25,23
1061,9,3,67,3,11,816.099,10.7147,147.376,46.5787,123.675,200.777,47.6341,0.9609,503.632,53.4544,1,2,3,0,8.25,4.25,24.25,16.25,23
1062,2,5,63,12,22,1011.91,9.9925,140.844,54.8651,127.24,199.623,56.0375,0.3265,402.913,276.979,1,3,4,0,9.1,5.25,22.26,16.1,23
1063,7,4,64,13,22,1113.93,9.0131,144.136,48.8617,124.058,199.26,52.5588,0.0259,414.996,93.7218,1,3,4,0,9.1,5.25,22.26,16.1,23
1064,7,8,50,7,20,1002.78,7.7251,153.725,69.1345,141.594,214.059,69.3085,0.2048,307.473,47.727,1,3,3,0,9.4,4.91,21.51,16.08,23
1065,5,6,68,8,9,826.613,13.3182,166.602,70.8321,145.87,220.915,64.0555,0.489,382.603,109.495,4,3,4,0,9.5,4.75,22.56,16.06,23
1066,22,2,51,1,9,722.38,10.7352,146.376,44.3378,122.455,200.575,45.714,0.1178,545.839,236.495,3,2,3,0,10.76,5.5,17.2,14.2,23
1067,6,1,69,1,18,724.997,9.657,166.669,46.3372,128.044,209.758,48.6768,0.3835,502.724,61.6343,3,2,3,0,10.76,5.5,17.2,14.2,23
1068,3,8,50,6,21,956.828,9.4978,155.328,65.3494,138.634,211.924,64.8311,0.0509,308.033,257.254,5,2,3,0,6.27,3.21,16.76,11.57,23
1069,11,8,50,13,27,969.957,8.0966,156.744,67.5755,141.063,214.558,67.9634,0.0308,308.046,63.1174,5,2,3,0,6.27,3.21,16.76,11.57,23
1070,10,4,53,12,18,876.028,11.6814,143.548,56.0157,128.416,200.823,56.4471,0.0232,334.719,157.096,5,2,3,0,6.52,3.5,16.52,11.52,23
1071,5,2,67,1,16,717.557,10.3785,151.934,41.6051,122.004,202.408,43.6456,0.3676,547.781,73.0178,1,2,3,0,7.04,4.58,15.46,11.46,23
1072,10,5,52,8,27,1060.29,10.2503,157.199,56.6858,132.582,208.485,58.2109,0.1249,313.608,178.284,5,2,3,0,6,3,16.38,11.38,23
1073,10,11,65,1,13,1054.29,7.8538,154.706,53.2254,130.137,207.055,58.7918,0.1452,315.968,166.031,5,2,3,0,6,3,16.38,11.38,23
1074,8,3,63,1,12,1057.89,8.6528,155.71,54.432,131.026,207.626,58.6316,0.23,314.256,58.646,5,2,3,0,6,3,16.38,11.38,23
1075,4,5,67,3,16,1078.07,11.1761,158.037,58.7906,134.056,209.326,58.5161,0.2372,312.378,214.097,5,2,4,0,6,3,16.02,11.02,23
1076,1,3,74,1,12,1094.93,8.8171,156.169,55.7065,132.001,208.302,59.2107,0.065,314.401,109.963,5,2,4,0,6,3,16.02,11.02,23
1077,13,9,41,6,10,1037.35,8.1343,155.209,53.3573,130.276,207.201,58.4983,0.1713,313.526,306.306,5,2,3,0,5.46,2.96,15.46,10.46,23
1078,8,6,47,9,18,996.691,10.7875,157.571,62.3718,136.678,210.989,61.4128,0.09,310.669,232.681,5,2,3,0,5.46,2.96,15.46,10.46,23
1079,14,7,57,8,17,1045.48,7.5954,154.46,52.5074,129.632,206.764,58.6301,0.2288,315.739,205.119,5,2,3,0,5.46,2.96,15.46,10.46,23
1080,10,9,42,11,21,1061.77,7.7997,154.377,53.8754,130.548,207.229,59.2423,0.0822,316.255,203.331,5,2,3,0,5.46,2.96,15.46,10.46,23
1081,3,7,64,15,19,987.09,10.5884,157.38,62.6076,136.852,211.101,61.7995,0.1032,310.546,144.464,5,2,3,0,5.46,2.96,15.46,10.46,23
1082,1,2,74,7,7,874.947,12.2385,145.835,52.5885,127.03,201.481,49.2652,0.5208,532.384,40.8829,2,2,3,0,5.18,2.85,11.81,8.71,23
1083,25,6,47,2,10,816.787,12.3399,148.522,53.379,127.294,201.217,49.5124,0,448.224,-1,2,2,3,0,5.18,2.85,11.81,8.71,23
1084,1,0,71,1,20,706.459,11.8034,165.18,60.4057,138.412,216.425,55.7334,0.2731,507.679,31.5748,1,2,5,0,3.36,1.83,9.36,6.36,23
1085,44,9,36,4,12,687.366,14.3172,168.067,65.7531,141.36,216.976,54.2833,0.2151,560.545,331.143,3,2,5,0,4.15,2.99,7.78,6.09,23
1086,3,0,70,1,11,707.634,12.9006,167.501,63.5415,140.083,216.635,54.856,0.4216,540.31,169.854,1,2,5,0,4.1,2.96,7.1,5.6,23
1087,15,3,65,2,9,831.385,10.6267,158.375,58.2986,134.985,211.679,55.9486,0.2415,479.508,315.547,1,2,5,0,2.3,1.55,5.3,3.8,23
1088,51,6,29,1,9,790.575,10.5179,158.904,58.4174,135.437,212.463,56.3627,0.2571,485.411,297.375,1,2,5,0,2.3,1.55,5.3,3.8,23
1089,45,6,37,3,9,700.882,13.684,167.581,64.5256,140.549,216.578,54.2592,0.0994,550.489,169.269,1,2,5,0,2.14,1.39,5.14,3.64,23
1090,25,9,46,4,11,901.759,12.3122,164.035,70.5189,145.282,220.053,64.6268,3.0329,392.715,164.27,4,2,1,0,8.2952,4.2078,26.7117,16.7216,21.6032
1091,1,5,61,19,18,698.568,8.5336,182.129,43.7895,129.868,215.953,48.5601,1.7172,395.014,159.33,-1,3,3,0,8.23,4.11,24.74,16.49,20
1092,9,7,62,8,25,970.071,13.7923,155.206,78.9804,147.283,215.596,66.7977,3.3697,361.829,88.1112,5,3,4,0,10.7031,5.4206,30.6836,20.7609,19.4403
1093,12,2,61,0,14,833.87,12.3106,162.545,72.4931,146.411,220.337,65.1141,3.7086,423.269,28.2009,4,2,1,0,8.3315,4.5932,23.5619,15.7922,19.1743
1094,13,7,59,8,24,1154.55,12.0216,155.384,75.1334,146.218,217.31,68.4029,2.5119,376.47,27.7325,3,3,2,0,9.2434,4.5873,26.3731,17.8613,19.0329
1095,5,4,55,10,14,838.633,11.9444,163.581,74.976,148.733,222.496,68.6158,1.9605,412.723,196.736,4,2,1,0,8.2547,4.2951,25.1365,16.1885,18.9226
1096,7,4,70,5,25,1061.44,10.3272,147.726,62.3099,134.063,205.818,60.6447,1.5822,391.428,71.4816,4,3,3,0,10.4819,5.3777,29.1272,19.8331,18.2146
1097,1,1,78,5,10,801.101,10.5743,146.892,45.0096,123.032,201.061,46.8885,1.2049,529.54,160.215,1,2,3,0,5.34,2.86,11.64,8.49,18
1098,1,0,81,1,10,818.986,10.9593,145.466,46.3267,123.219,200.119,46.8021,1.8911,515.138,104.738,1,2,3,0,5.34,2.86,11.64,8.49,18
1099,2,4,63,14,15,806.925,10.866,146.458,46.9365,123.671,200.413,47.4537,0.2562,508.669,79.3398,1,2,3,0,5.34,2.86,11.64,8.49,18
1100,3,1,72,1,18,809.644,10.035,166.631,73.7764,150.316,226.861,70.0571,5.3293,318.885,285.536,3,3,2,28.831,9.0263,5.0463,19.3196,15.1809,17.8083
1101,11,4,54,7,12,860.495,10.7054,165.145,75.8269,151.433,227.044,71.3033,1.3154,314.273,193.154,5,2,1,0,8.2326,4.3952,25.117,16.1656,17.2947
1102,7,7,59,21,18,1012.21,10.3275,157.096,65.1718,139.608,214.055,63.2905,0.0645,365.899,144.421,2,3,1,0,10.2029,5.6359,23.3335,16.7208,17.2869
1103,6,9,63,22,31,684.297,14.9135,172.314,66.1224,142.836,219.555,53.375,0.0918,559.941,146.939,1,3,1,0,10.4322,5.5249,27.1954,17.6681,17.1793
1104,19,13,51,11,17,959.841,10.2264,158.546,64.2474,139.537,214.834,62.7895,0.2047,365.484,149.454,2,3,1,0,10.1859,5.6108,23.4968,16.7824,15.5931
1105,20,6,50,1,13,1154.57,11.1543,148.099,58.8067,131.587,204.377,56.6174,0.6679,402.515,102.409,3,3,5,0,11,5.5,33,22,15
1106,11,6,55,12,23,1023.38,8.1973,142.516,47.3808,123.16,198.945,53.3004,1.2907,429.451,265.968,4,3,4,0,11,5.5,32.16,22,15
1107,1,3,70,12,29,1067.51,9.1541,141.471,53.1138,126.487,199.868,55.8242,0.2822,416.391,210.065,4,3,4,0,11,5.5,32.16,22,15
1108,10,7,56,10,15,960.058,11.3634,153.41,63.0385,135.692,208.35,58.7884,0.7353,374.296,223.443,3,3,4,0,11,5.5,32.82,21.91,15
1109,15,3,61,1,13,1057,10.5879,150.354,61.8281,134.37,206.919,59.675,0.9055,402.264,139.559,3,3,4,0,11,5.5,32.82,21.91,15
1110,17,9,53,8,25,1074.46,10.4541,149.334,59.7263,132.593,205.467,58.4969,0.5233,373.306,116.682,3,3,4,0,11,5.5,32.82,21.91,15
1111,36,8,40,1,14,1063.9,10.5336,148.317,59.0278,131.812,204.604,57.754,1.1701,388.271,143.584,3,3,5,0,11.05,5.66,31.91,21.76,15
1112,1,5,68,12,23,930.838,7.0962,142.174,44.1124,121.54,198.975,54.2552,1.0344,430.219,223.509,4,3,4,0,10.84,5.43,32.27,21.61,15
1113,13,1,67,3,7,763.791,9.9304,154.5,46.0061,124.762,203.523,48.6748,0.3095,490.737,260.845,1,3,4,0,10.86,5.5,28.63,21.32,15
1114,10,8,57,15,23,1066.41,10.2258,147.996,58.9172,131.704,204.499,58.3129,0.3693,375.078,248.498,6,3,4,0,11.22,5.73,30.63,21.22,15
1115,26,8,53,15,19,998.719,11.8524,153.943,63.3807,136.007,208.642,58.3209,0.5758,380.756,207.179,6,3,4,0,11.22,5.73,30.63,21.22,15
1116,4,4,71,12,8,972.685,11.9256,154.423,63.7923,136.553,209.319,58.8186,0.0362,382.672,100.876,6,3,4,0,11.22,5.73,30.63,21.22,15
1117,4,4,65,6,23,1059.85,10.8445,152.509,61.1473,134.324,207.508,58.5072,0.2962,377.778,42.2948,6,3,4,0,11.22,5.73,30.63,21.22,15
1118,7,11,54,16,22,928.112,12.2241,156.247,58.6233,133.695,208.775,53.5673,0.1348,442.139,27.683,6,3,4,0,11.22,5.73,30.63,21.22,15
1119,12,4,60,9,17,958.409,11.9865,155.194,63.1848,136.462,209.746,58.4875,0.0458,390.907,10.2178,6,3,4,0,11.22,5.73,30.63,21.22,15
1120,40,5,62,8,12,983.157,13.7205,143.53,76.968,142.605,208.25,68.2699,1.6434,353.612,303.317,1,3,4,0,11.24,5.74,30.34,20.76,15
1121,10,4,49,4,20,956.391,8.8081,154.157,67.39,139.972,212.56,66.7924,3.0504,313.528,216.159,1,3,4,0,11.24,5.74,30.34,20.76,15
1122,30,10,49,12,25,690.563,14.1932,167.533,65.7184,141.267,216.825,54.4961,0.3172,570.158,145.225,1,-1,1,0,10.58,5.5,30.52,20.52,15
1123,11,5,55,16,29,683.541,11.9661,162.935,62.7505,138.856,214.969,55.75,0.7413,565.531,50.1027,1,-1,1,0,10.58,5.5,30.52,20.52,15
1124,16,9,56,9,24,1009.75,11.4519,154.953,59.9283,134.34,208.758,56.6365,0.1465,416.83,300.993,5,3,4,0,10.4,5.37,29.76,20.37,15
1125,4,7,58,13,25,1028.88,10.3518,148.287,61.9319,133.977,206.03,60.0767,1.7678,381.065,286.827,5,3,4,0,10.4,5.37,29.76,20.37,15
1126,6,5,58,6,17,929.139,11.7556,155.492,62.2711,136.084,209.903,58.1743,0.881,399.626,171.913,5,3,4,0,10.4,5.37,29.76,20.37,15
1127,15,5,55,13,26,969.324,8.1969,145.826,47.4901,123.956,200.429,54.0733,0.2793,408.588,162.799,5,3,4,0,10.4,5.37,29.76,20.37,15
1128,11,4,54,15,22,932.321,7.2684,143.026,44.9236,122.224,199.53,54.7567,0.5679,419.972,132.973,5,3,4,0,10.4,5.37,29.76,20.37,15
1129,4,3,72,9,14,979.809,11.6083,154.6,61.8293,135.598,209.373,58.063,0.179,398.946,107.295,5,3,4,0,10.4,5.37,29.76,20.37,15
1130,0,2,70,11,29,986.825,11.7122,154.362,61.6585,135.434,209.216,57.7437,0.3561,409.736,52.5228,5,3,4,0,10.4,5.37,29.76,20.37,15
1131,17,6,49,11,19,978.702,11.7474,155.106,62.1171,135.854,209.6,58.0465,0.0927,395.523,50.1145,5,3,4,0,10.4,5.37,29.76,20.37,15
