Point,Trees,Shrubs,Peren_FG,bare_groun,Annual_FG,ppt,vpdmin,vpdmax,tmin,tmean,tmax,tdmean,slope,dem,aspect,Runoff,Frosting_R,Flooding_F,BD_depth,AWS_50cm,AWS_25cm,AWS_150cm,AWS_100cm,Min_WTD
575,20,7,53,15,17,962.9170,11.9640,154.2770,64.0420,136.6780,209.3200,58.9740,0.0000,379.6240,-1.0000,6,2,4,0.0000,6.5000,3.2500,18.5600,12.5600,61.0000
576,8,3,66,2,12,881.2010,8.2890,165.4740,68.2830,146.4130,224.5500,67.4430,3.2999,374.9860,344.5590,6,3,1,0.0000,6.0000,3.0000,19.6200,12.0000,61.0000
577,9,1,67,1,8,796.8790,8.2470,165.4120,68.7110,146.4810,224.2600,67.4920,3.8781,351.7650,278.1480,6,3,1,0.0000,6.0000,3.0000,19.6200,12.0000,61.0000
578,0,1,75,1,19,834.8340,8.3430,166.8220,68.8140,146.9700,225.1340,67.4860,3.2894,355.8390,245.0550,6,3,1,0.0000,6.0000,3.0000,19.6200,12.0000,61.0000
579,5,3,64,8,38,798.9880,9.3250,170.3700,70.7590,149.1180,227.4840,68.0960,3.3551,356.0960,218.3260,6,3,1,0.0000,6.0000,3.0000,19.6200,12.0000,61.0000
580,1,5,68,16,12,800.0410,9.4770,170.9760,71.7150,149.8650,228.0260,68.6050,3.6210,327.7720,148.6190,6,3,1,0.0000,6.0000,3.0000,19.6200,12.0000,61.0000
581,20,6,54,9,18,777.4510,11.7390,171.5070,69.3540,147.3490,225.3500,63.2590,0.2431,439.9930,133.1530,6,3,1,0.0000,6.0000,3.0000,19.6200,12.0000,61.0000
582,1,4,67,13,22,837.3740,8.6520,168.9770,68.9810,147.8910,226.8050,67.8930,1.6676,353.6620,104.5140,6,3,1,0.0000,6.0000,3.0000,19.6200,12.0000,61.0000
583,8,5,53,8,16,747.3290,11.3630,174.3240,69.2640,148.3630,227.4720,64.0350,0.9831,439.0720,72.9000,6,3,1,0.0000,6.0000,3.0000,19.6200,12.0000,61.0000
584,5,3,66,15,25,925.5220,12.1120,155.7520,58.6650,133.6310,208.6030,53.8630,0.2630,442.1210,333.7010,1,1,1,0.0000,5.4600,2.7500,16.4800,10.9800,61.0000
585,16,8,55,11,17,925.5220,12.1120,155.7520,58.6650,133.6310,208.6030,53.8630,0.0031,438.7830,142.2750,1,1,1,0.0000,5.4600,2.7500,16.4800,10.9800,61.0000
586,3,6,68,15,23,966.0240,11.7460,155.4100,60.9050,135.1850,209.4690,56.8450,0.1495,425.3720,47.9183,1,1,1,0.0000,5.4600,2.7500,16.4800,10.9800,61.0000
587,7,4,68,1,7,962.9170,11.9640,154.2770,64.0420,136.6780,209.3200,58.9740,0.0000,379.6240,-1.0000,3,2,4,0.0000,8.7400,5.5000,11.7400,10.2400,61.0000
588,11,5,67,1,13,1070.6200,13.3710,155.1400,71.5190,141.7770,212.0400,62.4810,0.3898,357.5040,187.4890,3,2,5,0.0000,7.1800,4.2900,12.8400,10.0500,61.0000
589,32,6,57,1,14,966.3970,11.9850,155.0060,63.2520,136.4220,209.5980,58.5260,0.1056,387.2490,22.3114,3,2,5,0.0000,7.1800,4.2900,12.8400,10.0500,61.0000
590,43,6,36,0,11,1078.9300,10.9600,153.2360,61.6660,134.8160,207.9720,58.9530,0.0585,371.9140,14.8109,3,2,5,0.0000,7.1800,4.2900,12.8400,10.0500,61.0000
591,4,1,63,1,14,724.3380,13.7620,169.9690,64.2330,140.9820,217.7400,53.7930,0.0679,547.0810,301.7900,1,2,5,0.0000,7.4600,4.6400,11.0000,9.5000,61.0000
592,4,1,66,1,12,717.3580,14.0900,171.5930,63.3880,140.6220,217.8620,52.5670,0.0296,550.9900,314.8720,1,2,4,0.0000,7.7200,5.1500,10.7700,9.2500,61.0000
593,5,1,60,4,12,706.3570,14.1980,170.6070,64.3100,140.9130,217.5230,53.0680,0.3107,554.0440,114.8540,1,2,4,0.0000,7.7200,5.1500,10.7700,9.2500,61.0000
594,7,0,70,1,10,707.8530,12.8600,167.3510,63.5450,140.0580,216.5820,54.9270,0.2501,541.0460,38.5174,1,2,4,0.0000,7.7200,5.1500,10.7700,9.2500,61.0000
595,0,0,0,0,0,940.7800,9.0580,156.0490,59.6870,134.8310,209.9830,61.6840,0.9745,308.2260,280.1730,1,1,4,0.0000,5.7300,3.0700,12.4000,9.1200,61.0000
596,18,4,56,1,11,963.1950,12.0640,154.8930,63.8470,136.7700,209.7000,58.7820,0.0041,384.1960,259.2040,3,2,4,0.0000,7.2400,4.4700,10.5600,9.0600,61.0000
597,10,2,63,2,17,834.1870,10.6380,158.3680,58.3110,134.9820,211.6600,55.9350,0.2555,476.8740,114.4680,1,2,4,0.0000,6.3600,4.2500,9.3600,7.8600,61.0000
598,50,5,33,10,8,921.9910,13.1650,156.7600,59.4520,133.9300,208.4140,52.3210,0.0000,432.9970,-1.0000,2,2,5,0.0000,5.0700,3.4900,9.5700,7.3200,61.0000
599,20,6,55,7,16,919.8920,11.8450,168.5440,69.9120,146.1500,222.3930,64.4540,0.3532,359.8620,348.8860,5,3,1,0.0000,3.4100,1.8600,10.5200,6.7700,61.0000
600,40,10,42,3,17,908.9880,12.5390,168.0990,72.2350,147.5880,222.9510,65.7640,2.0774,372.9120,192.6220,5,3,1,0.0000,3.4100,1.8600,10.5200,6.7700,61.0000
601,11,7,59,6,13,908.9880,12.5390,168.0990,72.2350,147.5880,222.9510,65.7640,0.8638,366.6770,192.3410,5,3,1,0.0000,3.4100,1.8600,10.5200,6.7700,61.0000
602,37,6,55,6,14,857.0260,13.1820,173.1210,70.2140,146.8460,223.4820,63.7350,2.9431,368.9540,155.4830,5,3,1,0.0000,3.4100,1.8600,10.5200,6.7700,61.0000
603,22,8,55,7,13,900.3870,12.6140,166.6370,73.2330,147.8820,222.5360,66.4660,1.7916,375.5780,143.6800,5,3,1,0.0000,3.4100,1.8600,10.5200,6.7700,61.0000
604,22,10,53,22,20,919.8920,11.8450,168.5440,69.9120,146.1500,222.3930,64.4540,1.4170,359.4380,47.8513,5,3,1,0.0000,3.4100,1.8600,10.5200,6.7700,61.0000
605,17,3,55,8,13,805.1210,9.6250,167.5780,72.9480,150.0290,227.1180,69.5760,2.3817,301.8360,332.3160,4,3,3,0.0000,12.0500,6.0800,34.6000,23.5700,60.0000
606,5,8,59,9,28,1018.4800,8.3710,160.2500,66.9140,143.7020,220.5000,66.3780,1.1449,329.2190,310.3040,4,3,3,0.0000,12.0500,6.0800,34.6000,23.5700,60.0000
607,6,5,65,8,20,886.0050,12.1000,166.0080,79.9040,154.8100,229.7250,73.7740,0.7302,276.0550,193.6150,4,3,3,0.0000,12.0500,6.0800,34.6000,23.5700,60.0000
608,12,6,55,12,31,825.6780,10.1950,169.1080,74.7270,151.6060,228.4930,70.5170,0.6082,305.5230,160.5700,4,3,3,0.0000,12.0500,6.0800,34.6000,23.5700,60.0000
609,9,3,57,8,9,712.1240,11.8320,170.1590,71.8340,148.9000,225.9720,67.5130,0.3837,392.6870,159.6750,4,3,3,0.0000,12.0500,6.0800,34.6000,23.5700,60.0000
610,1,5,69,11,18,892.5980,10.9300,166.1980,76.1350,152.0380,227.9490,71.2780,1.0731,305.7610,151.3050,4,3,3,0.0000,12.0500,6.0800,34.6000,23.5700,60.0000
611,3,5,65,10,24,805.1530,9.8350,167.5630,73.1910,150.1600,227.1310,69.7220,0.7508,305.7460,134.9090,4,3,3,0.0000,12.0500,6.0800,34.6000,23.5700,60.0000
612,1,6,67,10,21,718.9980,11.3980,176.3890,72.1900,151.0270,229.8700,66.9510,0.4261,382.3280,120.4200,4,3,3,0.0000,12.0500,6.0800,34.6000,23.5700,60.0000
613,11,7,54,15,23,714.8760,9.0210,166.4350,69.0390,146.9310,224.8290,67.1150,0.1880,349.7220,71.7681,4,3,3,0.0000,12.0500,6.0800,34.6000,23.5700,60.0000
614,4,2,65,3,12,707.2210,12.1990,174.8930,71.8260,150.0120,228.2050,65.7000,2.2121,404.6540,56.3857,4,3,3,0.0000,12.0500,6.0800,34.6000,23.5700,60.0000
615,25,6,50,7,28,847.6460,11.0350,165.0240,76.8610,152.1850,227.5180,71.9170,0.3656,286.6660,55.5218,4,3,3,0.0000,12.0500,6.0800,34.6000,23.5700,60.0000
616,18,4,53,13,16,818.6980,8.8020,167.0960,68.3430,146.8500,225.3650,67.2760,0.0785,344.5270,50.7375,4,3,3,0.0000,12.0500,6.0800,34.6000,23.5700,60.0000
617,2,6,69,12,13,863.8060,8.7800,163.3900,70.4350,146.7910,223.1550,67.9850,0.2628,314.3390,40.2513,4,3,3,0.0000,12.0500,6.0800,34.6000,23.5700,60.0000
618,19,4,56,10,14,727.7780,10.1430,166.4300,70.3330,147.1880,224.0480,66.6490,0.4657,377.1200,180.3310,3,3,4,0.0000,10.7300,5.3800,27.3900,19.2900,60.0000
619,14,10,49,12,20,1081.9900,11.6200,156.2610,63.1650,136.8500,210.5440,59.2610,0.4401,393.9280,101.7550,3,3,4,0.0000,10.7300,5.3800,27.3900,19.2900,60.0000
620,2,3,65,12,31,768.6320,10.1260,171.1550,71.2650,149.4880,227.7180,67.8910,1.1966,379.4810,63.8435,3,3,4,0.0000,10.7300,5.3800,27.3900,19.2900,60.0000
621,15,4,52,12,16,857.7050,8.1490,165.9720,68.3520,146.5690,224.7910,67.5380,0.9333,335.8130,269.0680,4,3,4,0.0000,11.0000,5.5000,23.6000,17.6000,60.0000
622,8,4,52,10,24,714.8760,9.0210,166.4350,69.0390,146.9310,224.8290,67.1150,0.8390,349.0830,39.0146,4,3,4,0.0000,11.0000,5.5000,23.6000,17.6000,60.0000
623,7,5,71,4,15,960.9000,12.6510,156.9290,59.7600,134.3890,209.0230,53.9040,0.0249,424.7600,307.4120,3,3,3,0.0000,10.8000,5.5000,27.0000,19.3000,46.0000
624,3,6,63,19,27,1013.2400,12.2200,155.2630,60.8940,134.9100,208.9350,56.0720,0.2127,413.4770,179.5200,3,3,3,0.0000,10.8000,5.5000,27.0000,19.3000,46.0000
625,8,3,63,3,27,718.6470,9.8110,158.4510,44.9710,125.4010,205.8370,47.8910,0.3615,510.7190,277.3910,1,3,4,0.0000,10.1100,5.5000,27.2700,18.9300,46.0000
626,4,4,62,11,22,693.3620,9.6540,161.9330,45.4450,126.3760,207.3150,48.4290,0.3876,508.5590,19.8515,1,3,4,0.0000,10.4000,5.5000,27.4000,18.9000,46.0000
627,1,3,63,7,7,707.2400,9.9350,157.2860,45.1340,125.2550,205.3840,47.7620,0.1672,512.5540,2.5741,1,3,4,0.0000,10.4000,5.5000,27.4000,18.9000,46.0000
628,6,5,61,11,26,958.6390,13.2840,157.0690,60.1150,134.4340,208.7590,52.7230,0.1881,429.9490,161.4020,3,3,4,0.0000,10.4000,5.5000,26.3600,18.9000,46.0000
629,9,4,69,10,17,1013.2400,12.2200,155.2630,60.8940,134.9100,208.9350,56.0720,0.2440,411.6480,180.7480,3,3,3,0.0000,10.3000,5.5000,23.0600,18.5600,46.0000
630,2,7,61,16,22,1007.4900,12.2510,155.7950,59.8040,134.2950,208.7940,54.8900,0.1596,419.2560,137.1580,3,3,3,0.0000,10.3000,5.5000,23.0600,18.5600,46.0000
631,6,4,67,8,12,1007.4900,12.2510,155.7950,59.8040,134.2950,208.7940,54.8900,0.0040,417.7420,100.6510,3,3,3,0.0000,10.3000,5.5000,23.0600,18.5600,46.0000
632,13,1,62,2,14,797.4120,11.6350,160.2780,58.8180,135.6140,212.4210,54.5380,0.0041,480.2630,332.4440,1,2,4,0.0000,8.4000,4.2200,25.6300,17.0400,38.0000
633,0,2,65,11,21,797.4120,11.6350,160.2780,58.8180,135.6140,212.4210,54.5380,0.0009,480.5710,122.7580,1,2,4,0.0000,8.4000,4.2200,25.6300,17.0400,38.0000
634,2,2,63,14,23,723.9100,12.2220,161.4340,59.0360,136.1220,213.2180,53.6880,0.1890,482.7040,107.9000,1,2,4,0.0000,8.4000,4.2200,25.6300,17.0400,38.0000
635,2,3,51,12,12,723.9100,12.2220,161.4340,59.0360,136.1220,213.2180,53.6880,0.1492,484.8380,67.0609,1,2,4,0.0000,8.4000,4.2200,25.6300,17.0400,38.0000
636,5,3,64,18,24,870.4060,12.7970,148.4050,49.8440,125.4710,201.1040,44.9260,0.3426,525.0560,46.5914,1,3,1,0.0000,9.4100,5.7500,27.0300,16.9800,38.0000
637,4,5,71,3,16,785.5380,9.6630,167.8590,72.4220,149.6680,226.9240,69.1430,1.2692,387.6350,272.3010,3,2,1,0.0000,7.8600,4.7800,20.9100,14.0700,36.0000
638,1,3,71,6,13,839.8030,11.3730,156.7290,66.3270,140.4400,214.5630,62.2630,2.4026,432.0780,337.3600,4,2,1,0.0000,7.5000,4.3700,20.8900,13.8900,36.0000
639,5,4,60,9,14,829.9530,10.4850,159.8770,64.8130,140.6050,216.4070,62.3980,2.7914,436.1020,225.5000,4,2,1,0.0000,7.5000,4.3700,20.8900,13.8900,36.0000
640,0,3,69,9,19,1029.7100,12.1260,156.6440,75.0100,146.7080,218.4140,68.6740,1.4973,371.7650,210.8370,4,2,1,0.0000,7.5000,4.3700,20.8900,13.8900,36.0000
641,3,1,66,8,14,848.3360,11.2570,154.9540,67.4830,140.7300,213.9850,63.3900,1.8381,420.6260,206.2050,4,2,1,0.0000,7.5000,4.3700,20.8900,13.8900,36.0000
642,4,1,74,0,23,730.8220,11.1930,162.1940,72.0280,146.8070,221.5940,66.6970,2.3045,409.4640,128.1420,4,2,1,0.0000,7.5000,4.3700,20.8900,13.8900,36.0000
643,27,11,45,3,29,806.6370,10.3040,160.9890,71.8610,146.7390,221.6260,67.6570,1.9248,417.0520,100.6930,4,2,1,0.0000,7.5000,4.3700,20.8900,13.8900,36.0000
644,6,0,75,1,12,730.5220,11.3040,162.9820,70.2570,145.7990,221.3500,65.3640,1.0864,427.5080,343.7940,4,2,1,0.0000,7.2000,4.1100,20.9400,13.5000,36.0000
645,2,3,74,6,11,731.1470,9.7250,167.7720,70.1160,147.8910,225.6740,67.5020,4.9553,410.9710,329.4500,4,2,1,0.0000,7.2000,4.1100,20.9400,13.5000,36.0000
646,2,4,67,11,14,739.8970,12.4170,174.4370,72.9880,150.7730,228.5680,67.7210,1.4893,391.9690,298.2570,4,2,1,0.0000,7.2000,4.1100,20.9400,13.5000,36.0000
647,4,2,74,3,10,747.8090,11.3700,162.7940,70.4950,145.8620,221.2350,65.2950,1.8944,438.0230,274.6800,4,2,1,0.0000,7.2000,4.1100,20.9400,13.5000,36.0000
648,4,4,67,11,20,710.4690,10.7830,172.3960,70.9160,149.3150,227.7220,67.1570,1.7886,399.3760,271.9160,4,2,1,0.0000,7.2000,4.1100,20.9400,13.5000,36.0000
649,0,5,69,9,10,722.4590,10.4640,160.6090,69.9070,145.5850,221.2730,66.3710,2.3075,426.7770,242.5590,4,2,1,0.0000,7.2000,4.1100,20.9400,13.5000,36.0000
650,0,2,73,3,9,731.4330,10.9110,161.7300,70.7450,146.1750,221.6100,66.3460,1.9055,426.4140,230.4650,4,2,1,0.0000,7.2000,4.1100,20.9400,13.5000,36.0000
651,8,4,68,1,9,729.2040,10.1580,168.7240,70.6810,148.3710,226.0720,67.3430,1.6845,404.7960,225.3800,4,2,1,0.0000,7.2000,4.1100,20.9400,13.5000,36.0000
652,1,3,66,11,18,779.0750,10.7120,172.0420,72.0530,150.0700,228.1000,67.6680,1.9350,393.6290,220.7470,4,2,1,0.0000,7.2000,4.1100,20.9400,13.5000,36.0000
653,3,2,69,9,15,699.5910,11.3030,166.5570,70.9500,147.6460,224.3470,66.9510,1.7566,414.9180,203.3920,4,2,1,0.0000,7.2000,4.1100,20.9400,13.5000,36.0000
654,0,5,63,12,14,754.4420,9.8990,155.8670,69.7000,144.3020,218.9120,66.6160,2.0569,439.4660,191.0750,4,2,1,0.0000,7.2000,4.1100,20.9400,13.5000,36.0000
655,1,1,74,4,13,779.0750,10.7120,172.0420,72.0530,150.0700,228.1000,67.6680,2.6568,388.8280,152.0450,4,2,1,0.0000,7.2000,4.1100,20.9400,13.5000,36.0000
656,1,1,76,2,10,709.5370,10.7380,160.6030,70.0340,145.2750,220.5260,65.7960,2.1930,433.9270,149.1260,4,2,1,0.0000,7.2000,4.1100,20.9400,13.5000,36.0000
657,1,4,67,10,18,722.6780,10.7210,169.8100,69.6410,147.5920,225.5500,66.0120,1.9143,420.1750,147.2010,4,2,1,0.0000,7.2000,4.1100,20.9400,13.5000,36.0000
658,3,2,74,4,16,734.3420,11.3740,170.5540,70.8520,148.4510,226.0560,66.6280,2.0800,417.6950,86.9737,4,2,1,0.0000,7.2000,4.1100,20.9400,13.5000,36.0000
659,6,1,69,1,11,712.4530,11.2140,165.2550,70.4470,146.8060,223.1700,66.1040,2.9353,409.9880,78.8740,4,2,1,0.0000,7.2000,4.1100,20.9400,13.5000,36.0000
660,21,7,51,7,25,704.8060,11.0910,164.6520,70.0880,146.3520,222.6210,66.1110,2.7195,422.7260,34.7527,4,2,1,0.0000,7.2000,4.1100,20.9400,13.5000,36.0000
661,1,3,72,5,17,716.8390,10.8230,163.8080,70.1830,146.5040,222.8370,66.5250,2.3580,414.5950,28.3515,4,2,1,0.0000,7.2000,4.1100,20.9400,13.5000,36.0000
662,3,1,67,4,18,749.3820,11.7560,171.8680,71.9200,149.4350,226.9560,67.2950,3.0790,414.4770,12.1656,4,2,1,0.0000,7.2000,4.1100,20.9400,13.5000,36.0000
663,8,5,56,8,18,960.6690,9.9970,159.0550,70.6660,145.4440,220.2330,67.4960,5.0069,366.3890,352.3050,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
664,5,2,67,3,14,753.4810,8.9090,160.9490,69.2620,145.7800,222.3050,67.6690,2.4610,427.9540,332.7620,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
665,54,8,34,1,19,1088.8900,8.2000,157.9250,69.4590,144.3500,219.2480,67.3540,4.2048,355.2860,330.1200,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
666,1,1,71,6,20,800.6010,9.8080,168.3020,73.8400,150.7730,227.7160,69.9830,5.2277,368.6210,327.3760,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
667,6,2,71,1,29,799.6280,9.2480,166.4000,70.9110,148.3170,225.7290,68.4600,0.5655,393.5950,319.3450,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
668,4,1,62,3,15,798.3340,9.4140,164.4030,72.8140,149.0260,225.2470,69.7380,2.3255,348.5860,319.1300,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
669,1,5,70,7,13,794.9880,8.6110,159.1990,69.1930,145.5250,221.8640,67.7700,2.0035,441.2680,312.1330,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
670,52,10,29,3,10,1031.7900,9.6310,159.3660,68.9280,144.5700,220.2230,66.8490,4.1414,335.3660,298.9280,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
671,11,3,54,5,15,1075.6600,11.1630,156.1420,74.0190,146.3250,218.6390,68.5230,2.7400,380.1620,293.7270,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
672,21,10,51,9,14,778.6610,8.7750,159.5400,68.9310,145.4100,221.8940,67.4630,3.5661,439.1290,291.3320,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
673,3,3,64,6,23,797.2400,9.1430,158.1570,69.6130,145.5770,221.5510,67.4470,3.6586,450.2790,277.1090,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
674,2,6,73,5,15,873.7660,10.3320,159.2230,71.9130,146.0190,220.1370,67.8580,0.9140,402.1010,273.5590,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
675,5,2,72,2,9,753.4810,8.9090,160.9490,69.2620,145.7800,222.3050,67.6690,1.6732,427.0130,263.3740,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
676,17,4,66,7,18,754.8620,8.5130,160.0060,69.1550,145.6040,222.0610,67.8740,4.0333,424.2840,249.7340,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
677,0,2,73,2,17,888.9530,7.9950,162.7420,68.5300,145.5690,222.6170,67.6580,3.1108,372.6850,241.8920,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
678,15,4,64,1,13,810.9470,8.6870,157.9510,69.2840,145.3050,221.3350,67.5900,2.5484,449.2950,229.5010,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
679,7,4,77,1,12,845.4560,8.4620,162.5710,69.6340,146.0580,222.4910,67.7330,2.7756,341.8640,228.5070,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
680,3,9,60,18,27,1098.5200,9.4100,154.6800,75.2350,145.8560,216.4890,68.4590,2.4909,337.1510,212.8360,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
681,8,1,70,1,17,837.5440,9.4070,162.8960,71.2180,147.7470,224.2850,68.3480,0.9488,421.4240,184.0960,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
682,17,1,56,0,27,1095.4300,7.9130,158.3340,69.0540,143.9820,218.9190,66.8790,6.0327,334.3520,177.2720,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
683,1,5,66,10,20,837.5440,9.4070,162.8960,71.2180,147.7470,224.2850,68.3480,1.6177,414.7390,176.1640,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
684,0,6,66,4,11,836.9640,10.1420,168.0780,74.4180,151.0290,227.6540,70.2170,2.9570,380.8790,171.1000,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
685,1,4,71,2,14,809.4100,9.5250,168.2400,72.0900,149.5350,226.9890,68.9300,2.7942,393.6600,170.9080,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
686,3,1,76,1,14,811.8640,9.9160,169.5160,73.9180,151.1070,228.3030,69.9660,5.1942,355.1160,142.0790,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
687,1,6,72,9,13,778.7120,9.4060,161.4410,69.9560,146.0690,222.1910,67.5470,1.6208,409.2400,141.5660,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
688,0,3,73,4,11,798.1950,8.9520,164.4550,70.3620,147.4930,224.6360,68.3000,3.8770,424.0460,140.3210,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
689,8,2,79,1,16,847.1900,10.0240,161.9290,70.9380,146.2610,221.5880,67.2820,4.8249,389.7590,121.6640,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
690,5,3,72,4,15,1058.2400,7.9280,157.4490,68.5250,143.9370,219.3550,67.5030,1.8934,339.0130,115.8280,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
691,0,4,67,12,12,764.2920,9.3040,156.0870,68.9120,143.9410,218.9770,66.7830,2.9273,430.9710,114.4360,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
692,1,1,66,3,25,748.8810,9.1000,163.0750,68.8650,146.0290,223.2000,67.2090,4.7279,412.5280,68.8208,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
693,1,5,67,8,20,857.7050,8.1490,165.9720,68.3520,146.5690,224.7910,67.5380,1.6325,361.4040,64.5671,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
694,3,1,71,1,23,765.8680,8.8440,163.6580,70.1120,147.1360,224.1670,68.1920,2.9675,426.3340,56.9181,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
695,0,6,69,10,15,794.9880,8.6110,159.1990,69.1930,145.5250,221.8640,67.7700,2.1146,431.4610,55.9571,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
696,2,9,68,10,33,800.6010,9.8080,168.3020,73.8400,150.7730,227.7160,69.9830,2.8114,361.8910,50.0867,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
697,1,3,74,1,23,796.2610,8.5560,165.7960,68.9200,146.7140,224.5170,67.2140,3.1737,367.7650,37.9121,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
698,1,3,64,8,22,800.6010,9.8080,168.3020,73.8400,150.7730,227.7160,69.9830,2.7484,371.6130,36.9730,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
699,14,5,72,9,17,806.7550,9.0390,168.6790,69.9320,148.2690,226.6190,67.8520,1.3877,386.9350,36.7914,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
700,9,4,57,8,10,1037.8500,6.5210,157.8390,64.7320,142.3390,219.9520,66.9190,3.1376,345.7610,34.5447,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
701,1,5,59,14,20,767.1210,8.9350,160.4080,69.1940,145.4650,221.7440,67.3720,4.8057,406.5260,29.0676,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
702,0,3,70,7,12,748.6580,8.4320,157.1380,68.2460,144.2610,220.2820,67.2040,2.8314,438.8960,21.2437,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
703,2,6,74,6,12,838.4730,10.2290,162.0120,71.5020,146.6710,221.8480,67.5340,3.4057,403.0970,9.9384,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
704,0,7,64,14,18,888.9530,7.9950,162.7420,68.5300,145.5690,222.6170,67.6580,1.9459,375.3230,1.1885,4,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
705,3,4,61,6,31,918.1310,8.1670,162.9260,69.9280,146.6310,223.3400,68.4470,2.4778,371.4380,345.9900,5,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
706,48,16,40,5,13,887.0470,12.4120,161.2530,73.7350,146.9450,220.1620,66.0980,1.8453,386.7200,330.9870,5,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
707,2,4,75,4,12,766.1510,11.3460,162.3360,71.4850,146.3190,221.1610,65.8780,1.3313,444.4450,287.0320,5,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
708,15,7,53,14,25,758.4930,11.3540,164.4950,72.0970,147.1830,222.2800,66.7680,1.3213,408.7400,245.6860,5,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
709,3,8,66,8,16,845.5630,12.3020,162.8350,70.4410,144.9330,219.4290,64.2140,2.7214,424.1480,205.1640,5,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
710,9,1,67,1,10,887.6600,12.5600,161.3710,74.6680,147.5190,220.3750,66.0880,4.4144,396.8840,176.9890,5,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
711,1,2,73,1,22,918.1310,8.1670,162.9260,69.9280,146.6310,223.3400,68.4470,3.1687,383.8880,174.9950,5,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
712,8,3,54,9,20,838.7770,12.0740,164.4140,73.1870,147.4620,221.7390,66.0930,1.0059,444.8720,110.2750,5,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
713,20,5,69,2,29,730.8220,11.1930,162.1940,72.0280,146.8070,221.5940,66.6970,2.9483,416.1530,91.5686,5,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
714,13,4,67,1,25,993.1930,11.4250,157.6710,75.8220,147.8550,219.8940,69.8380,2.7883,396.5110,39.8156,5,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
715,0,5,70,13,20,917.4200,12.0190,165.1500,70.2860,145.4770,220.6760,64.6540,3.3218,380.8170,32.9175,5,2,1,0.0000,7.3500,4.2800,20.1500,13.4600,36.0000
